2.543536e-01	2.456464e-01	0.000000e+00
0.000000e+00	5.465981e-02	4.453402e-01
3.597282e-01	0.000000e+00	1.402718e-01
4.830290e-03	5.600067e-06	4.951641e-01
1.099489e-01	6.877192e-02	3.216619e-01
4.919487e-01	2.528409e-03	5.522852e-03
2.329063e-01	1.045118e-01	1.625818e-01
3.548541e-02	8.315610e-02	3.813585e-01
3.421463e-01	1.445654e-01	1.328824e-02
1.859090e-01	2.391719e-01	7.491905e-02
7.830389e-03	4.890048e-01	7.438565e-03
1.988869e-02	4.747125e-01	5.398795e-03
3.798492e-02	3.840357e-01	7.797934e-02
3.407025e-01	1.526466e-01	6.650855e-03
3.886577e-01	2.847308e-02	8.286922e-02
3.552248e-01	1.119025e-01	3.287265e-02
4.306328e-03	3.216345e-02	4.635302e-01
2.471520e-01	3.940244e-02	2.134456e-01
9.603146e-02	3.715823e-01	3.238624e-02
1.438347e-01	3.169855e-01	3.917983e-02
3.429591e-01	1.540538e-01	2.987134e-03
2.620357e-01	6.504603e-02	1.729182e-01
9.714008e-02	2.019578e-01	2.009021e-01
4.176982e-01	8.009637e-02	2.205474e-03
2.377717e-01	8.544455e-02	1.767838e-01
9.800565e-02	3.671940e-01	3.480035e-02
4.850658e-01	9.354827e-03	5.579349e-03
1.309112e-01	3.295860e-03	3.657930e-01
4.933428e-01	5.078169e-03	1.578989e-03
3.663808e-01	5.242050e-02	8.119871e-02
3.874051e-01	2.838131e-02	8.421354e-02
1.055450e-02	4.042988e-01	8.514667e-02
1.771975e-01	2.141628e-01	1.086398e-01
3.330277e-01	9.320627e-02	7.376607e-02
3.779095e-01	7.502780e-02	4.706272e-02
1.137592e-01	8.928229e-03	3.773125e-01
7.721146e-03	4.821826e-01	1.009625e-02
2.474306e-01	1.626888e-01	8.988067e-02
1.636704e-01	2.179055e-01	1.184241e-01
2.080165e-01	4.662609e-02	2.453574e-01
1.032175e-01	6.735897e-02	3.294235e-01
6.950645e-02	1.213262e-04	4.303722e-01
7.132600e-02	3.897178e-01	3.895624e-02
4.862366e-01	6.813267e-03	6.950182e-03
1.677071e-01	2.266671e-02	3.096262e-01
4.772741e-01	1.430014e-02	8.425730e-03
1.949186e-02	1.756212e-01	3.048870e-01
2.298843e-02	4.701538e-01	6.857755e-03
7.625185e-02	2.603533e-01	1.633948e-01
9.852587e-03	3.683417e-03	4.864642e-01
2.479110e-01	4.362628e-02	2.084627e-01
