6.227237e-01	0.000000e+00	7.824418e-01
2.609978e-30	1.615543e-15	1.000000e+00
3.110624e-01	9.503895e-01	0.000000e+00
9.996991e-01	2.246373e-02	9.854257e-03
6.105656e-01	2.771750e-01	7.418784e-01
8.487509e-01	2.794150e-01	4.489423e-01
7.232090e-02	6.286108e-03	9.973617e-01
9.702447e-01	2.079158e-01	1.240813e-01
2.230809e-02	7.804713e-01	6.247935e-01
2.718687e-01	6.781480e-01	6.827904e-01
4.490573e-02	9.106134e-01	4.108123e-01
8.117661e-01	5.321035e-01	2.406275e-01
6.374252e-01	7.323221e-01	2.395693e-01
4.950857e-01	2.573506e-01	8.298559e-01
8.101345e-01	2.825728e-01	5.136484e-01
7.455121e-01	6.545510e-01	1.255971e-01
8.616312e-01	3.084856e-01	4.030239e-01
3.582703e-01	3.977056e-01	8.446731e-01
7.650535e-01	5.989833e-01	2.364577e-01
4.845666e-01	7.072603e-01	5.147602e-01
9.634103e-01	2.313696e-01	1.353096e-01
8.482244e-01	4.933966e-01	1.925494e-01
8.546186e-01	4.951029e-01	1.565289e-01
3.186669e-01	8.418991e-03	9.478294e-01
1.228815e-02	8.532819e-01	5.213050e-01
1.285277e-01	9.889559e-01	7.380295e-02
5.877019e-01	6.397573e-01	4.952950e-01
5.014490e-01	7.319014e-01	4.613775e-01
1.292048e-01	9.604324e-01	2.467302e-01
7.783052e-01	5.677836e-01	2.680723e-01
9.674674e-01	5.180856e-02	2.476343e-01
7.492300e-01	2.864205e-01	5.971748e-01
6.660291e-01	7.432198e-01	6.347824e-02
8.276243e-02	2.081988e-01	9.745787e-01
8.399680e-01	5.023542e-01	2.051823e-01
2.467462e-01	9.674282e-01	5.655943e-02
5.745390e-01	2.355592e-01	7.838475e-01
6.312248e-01	2.522243e-01	7.334427e-01
8.412227e-02	9.963653e-01	1.340367e-02
2.235869e-01	4.023475e-01	8.877643e-01
8.001258e-01	3.293432e-01	5.013301e-01
4.620845e-01	7.089396e-01	5.328063e-01
9.346459e-01	1.815635e-01	3.057315e-01
5.503232e-02	6.735085e-01	7.371280e-01
3.608927e-01	9.064698e-01	2.192463e-01
1.653300e-01	2.767247e-01	9.466200e-01
6.992594e-01	7.519282e-02	7.109024e-01
6.158435e-01	7.213059e-01	3.169458e-01
9.441099e-01	2.105291e-01	2.536414e-01
2.566437e-02	9.494264e-01	3.129389e-01
7.851896e-01	6.083079e-01	1.159268e-01
4.637456e-01	2.059902e-02	8.857289e-01
9.691310e-01	2.347230e-01	7.543381e-02
8.991017e-01	4.307818e-02	4.356150e-01
5.046191e-01	4.791950e-01	7.181446e-01
2.302140e-02	6.817913e-01	7.311844e-01
9.486508e-01	1.366943e-01	2.852655e-01
9.338575e-01	3.564347e-01	2.940260e-02
1.375729e-01	8.759410e-01	4.623863e-01
3.704139e-01	8.612453e-01	3.479225e-01
9.926906e-02	7.562414e-01	6.467184e-01
1.720880e-01	7.416983e-01	6.482818e-01
5.660021e-01	4.781636e-01	6.715663e-01
2.768709e-01	9.522029e-01	1.290431e-01
1.277115e-01	3.507541e-01	9.277184e-01
9.149866e-01	4.033922e-01	8.613572e-03
2.195110e-01	9.685561e-01	1.171067e-01
4.916212e-01	5.974483e-01	6.335331e-01
5.730880e-01	2.837452e-01	7.688035e-01
2.604023e-02	3.322029e-01	9.428511e-01
1.170845e-02	9.938885e-01	1.097657e-01
3.575802e-01	5.575702e-01	7.491674e-01
6.686517e-01	4.558481e-01	5.874586e-01
5.077537e-01	2.899859e-02	8.610141e-01
6.482662e-02	2.850088e-01	9.563302e-01
8.675676e-01	3.341036e-02	4.961958e-01
8.263770e-01	4.154306e-01	3.801559e-01
1.312172e-01	1.736558e-01	9.760255e-01
4.488675e-01	8.723337e-01	1.937882e-01
6.653581e-01	3.401958e-01	6.645039e-01
8.361691e-01	4.261963e-01	3.452217e-01
6.637479e-01	5.749468e-01	4.784088e-01
1.020238e-01	6.641337e-01	7.406197e-01
5.488393e-01	6.839426e-01	4.806225e-01
2.349615e-01	9.371987e-01	2.577822e-01
4.670436e-01	8.435050e-01	2.652727e-01
7.605510e-01	3.482341e-01	5.479919e-01
5.701488e-01	4.047837e-01	7.148990e-01
8.873281e-01	4.122481e-01	2.066406e-01
6.816607e-01	7.300526e-01	4.859905e-02
1.548730e-01	1.699905e-02	9.877881e-01
4.414645e-01	1.403043e-01	8.862414e-01
2.608990e-01	4.342996e-01	8.621575e-01
7.828980e-01	6.593836e-02	6.186460e-01
2.249373e-01	9.608995e-01	1.665979e-01
8.042865e-01	3.711254e-02	5.930817e-01
1.303221e-01	8.459575e-01	5.170802e-01
6.868560e-01	3.912608e-01	6.124902e-01
3.725744e-01	9.258991e-01	6.244432e-02
8.471791e-01	3.344552e-01	4.128284e-01
2.879960e-01	4.737604e-01	8.322316e-01
4.901404e-01	4.756898e-01	7.303983e-01
4.054374e-01	7.138401e-01	5.710104e-01
3.774646e-02	1.578197e-01	9.867462e-01
9.563938e-01	2.473992e-01	1.552565e-01
3.068612e-01	8.427093e-01	4.423541e-01
2.893172e-01	2.044538e-01	9.351439e-01
6.914121e-01	5.176388e-01	5.040236e-01
9.462185e-01	2.132325e-01	2.433154e-01
3.471463e-01	9.125697e-01	2.161157e-01
4.816185e-01	5.900726e-01	6.479644e-01
6.082949e-02	2.670140e-01	9.617709e-01
2.613737e-01	8.223513e-01	5.053931e-01
9.313721e-01	1.995857e-01	3.044857e-01
5.904253e-01	6.999186e-02	8.040516e-01
1.346302e-01	2.261775e-01	9.647375e-01
8.866503e-01	3.580143e-01	2.927063e-01
8.772875e-01	1.168151e-01	4.655330e-01
7.796219e-01	6.259714e-01	1.869352e-02
1.665092e-02	4.067631e-01	9.133819e-01
7.644835e-01	2.681692e-01	5.862169e-01
9.375463e-01	3.373572e-01	8.483770e-02
2.213913e-01	4.218392e-01	8.792255e-01
3.465656e-01	9.228778e-01	1.678953e-01
3.346671e-01	2.648549e-01	9.043506e-01
9.810223e-01	5.488760e-02	1.859642e-01
6.615687e-01	7.278041e-01	1.806326e-01
9.995885e-02	9.381244e-01	3.315581e-01
1.684116e-01	9.730480e-01	1.575282e-01
7.248309e-01	6.725072e-01	1.495135e-01
8.026269e-01	4.705773e-01	3.665339e-01
7.301695e-02	9.809760e-01	1.798741e-01
3.538151e-01	9.309939e-01	8.980688e-02
1.716348e-01	9.844356e-01	3.778979e-02
3.253985e-01	7.973544e-01	5.082733e-01
7.414716e-01	5.548877e-01	3.772576e-01
9.242803e-01	3.415743e-01	1.703908e-01
2.394612e-01	5.593439e-01	7.935948e-01
2.500359e-01	3.241501e-01	9.123644e-01
5.508207e-02	7.687644e-01	6.371556e-01
9.715794e-01	9.766510e-02	2.156270e-01
8.090946e-01	1.536491e-01	5.672371e-01
4.573002e-01	7.914044e-01	4.056546e-01
1.125814e-01	6.447868e-01	7.560299e-01
6.918227e-01	8.132568e-02	7.174730e-01
3.765089e-01	3.448441e-01	8.598393e-01
6.796143e-02	1.938655e-01	9.786713e-01
2.751024e-01	4.532788e-01	8.478543e-01
9.916924e-01	1.286312e-01	3.179820e-04
1.642261e-01	7.954066e-01	5.834022e-01
5.193287e-01	8.526058e-01	5.797525e-02
7.243467e-01	4.098724e-01	5.543703e-01
4.860891e-01	3.072668e-01	8.181103e-01
9.008014e-01	3.834874e-01	2.037015e-01
8.600157e-01	3.825671e-01	3.376617e-01
3.838072e-01	7.035554e-01	5.980818e-01
9.845013e-01	1.647790e-01	6.004290e-02
1.799864e-01	9.776797e-01	1.083848e-01
4.390075e-01	5.125532e-01	7.379442e-01
5.756798e-01	4.526045e-01	6.809860e-01
2.167143e-01	9.054565e-01	3.649431e-01
7.258868e-01	6.795726e-01	1.061574e-01
3.120580e-01	6.460794e-01	6.965638e-01
8.730474e-01	3.274921e-01	3.612993e-01
2.851025e-01	8.237356e-01	4.900777e-01
3.099424e-02	8.464288e-01	5.315991e-01
1.077066e-01	6.254646e-01	7.727829e-01
5.282681e-01	4.187778e-01	7.386190e-01
7.603807e-01	4.058838e-01	5.070301e-01
7.932213e-01	5.377962e-01	2.856137e-01
4.288581e-01	8.706458e-01	2.409494e-01
1.648168e-01	9.863120e-01	4.896345e-03
7.697474e-01	4.611897e-01	4.413537e-01
3.478206e-01	2.752645e-01	8.962424e-01
2.327925e-01	5.785294e-01	7.817361e-01
4.504157e-01	4.827573e-02	8.915128e-01
7.442123e-02	9.905363e-01	1.153232e-01
7.627938e-01	5.824825e-01	2.808199e-01
7.878466e-01	6.158632e-01	3.193194e-03
7.009714e-01	7.096927e-01	7.053593e-02
4.475108e-01	2.089991e-01	8.695133e-01
8.341264e-01	3.844733e-01	3.954914e-01
3.693926e-01	9.051574e-01	2.103310e-01
1.709581e-02	9.787645e-01	2.042736e-01
2.106572e-01	8.021520e-01	5.587269e-01
2.028078e-01	6.974881e-01	6.872985e-01
6.490611e-01	4.594323e-01	6.063346e-01
6.280921e-01	3.594912e-01	6.901205e-01
3.118678e-01	8.894765e-01	3.340210e-01
4.021747e-01	5.710809e-01	7.156271e-01
3.174284e-01	3.034353e-01	8.984458e-01
3.203774e-01	8.882645e-01	3.291572e-01
6.203519e-01	5.007077e-01	6.037014e-01
7.743417e-01	6.303160e-01	5.564787e-02
5.887826e-02	9.755120e-01	2.119191e-01
3.211851e-01	7.469562e-01	5.821483e-01
2.432208e-01	7.365984e-01	6.310835e-01
4.179484e-01	6.873900e-01	5.939816e-01
2.540875e-01	3.026898e-01	9.185959e-01
7.861845e-02	9.869042e-01	1.408516e-01
9.643249e-01	1.922735e-01	1.819571e-01
7.612549e-01	6.369492e-01	1.216003e-01
5.359297e-01	7.944296e-01	2.857637e-01
8.310453e-01	1.606735e-01	5.324919e-01
8.442985e-01	1.352288e-01	5.185299e-01
8.435578e-01	3.725667e-01	3.867871e-01
5.880055e-02	9.742244e-01	2.177828e-01
5.222696e-01	7.047177e-01	4.802160e-01
1.225270e-01	9.364654e-01	3.286637e-01
8.500005e-01	3.466236e-01	3.966753e-01
5.209065e-01	2.209228e-01	8.245299e-01
3.981435e-01	7.937080e-01	4.599014e-01
9.262624e-01	3.738514e-01	4.767737e-02
7.301221e-01	4.857603e-02	6.815879e-01
4.051104e-01	7.673218e-01	4.970944e-01
1.435362e-01	9.630512e-01	2.278810e-01
8.520745e-01	4.922583e-01	1.779069e-01
1.105365e-01	1.570743e-01	9.813814e-01
7.313617e-01	4.147070e-01	5.414132e-01
3.669503e-01	5.461507e-01	7.530384e-01
5.145869e-01	8.566719e-01	3.624157e-02
8.064396e-01	5.205824e-01	2.804445e-01
9.072785e-01	2.739558e-02	4.196370e-01
9.874739e-01	8.318953e-02	1.340701e-01
1.988784e-01	9.094240e-01	3.652334e-01
6.712119e-01	6.061539e-01	4.266755e-01
9.779826e-01	1.884429e-01	8.966221e-02
9.552866e-01	2.581147e-01	1.442367e-01
7.972930e-02	9.954951e-01	5.131092e-02
3.315861e-01	5.998898e-01	7.281366e-01
6.755938e-01	5.144398e-01	5.281332e-01
7.197704e-01	5.937354e-01	3.812014e-01
6.633311e-01	5.720688e-01	4.824200e-01
3.894599e-01	8.970271e-01	2.089578e-01
8.397519e-01	8.059946e-02	5.369549e-01
8.246587e-01	1.114863e-01	5.545348e-01
6.732583e-01	7.255834e-01	1.423093e-01
1.009703e-01	6.994013e-01	7.075612e-01
8.152651e-01	4.385741e-01	3.781477e-01
3.960879e-01	7.697613e-01	5.005816e-01
9.644114e-01	3.115462e-02	2.625642e-01
1.180194e-01	7.625334e-01	6.360929e-01
7.227635e-01	5.912641e-01	3.793748e-01
6.083963e-01	7.924504e-01	4.331687e-02
8.830716e-01	4.424329e-01	1.618212e-01
9.935594e-01	9.943764e-02	5.433143e-02
3.233218e-02	6.662536e-01	7.450240e-01
7.291243e-01	6.007389e-01	3.278573e-01
5.151177e-01	8.449978e-01	1.436402e-01
8.690548e-02	1.103049e-01	9.900910e-01
3.853752e-01	3.449664e-02	9.221149e-01
4.399799e-02	5.836573e-01	8.108072e-01
8.901735e-01	4.980467e-02	4.528915e-01
4.525829e-01	1.862896e-01	8.720464e-01
3.554056e-01	8.545167e-01	3.787982e-01
8.325374e-01	1.788465e-01	5.243047e-01
1.690325e-01	7.681139e-01	6.175995e-01
1.459441e-01	8.627363e-01	4.841348e-01
9.433079e-01	3.309959e-01	2.473870e-02
1.841050e-02	6.524796e-01	7.576080e-01
6.229458e-01	7.632250e-01	1.715405e-01
9.825334e-01	3.775083e-02	1.822193e-01
5.838473e-01	7.204173e-01	3.743277e-01
